UID,iso2,iso3,code3,FIPS,Admin2,Province_State,Country_Region,Lat,Long_,Combined_Key,date,Confirmed,maxx,Date,prev,DailyNew,dnum,Info
84001113,US,USA,840,1113,Russell,Alabama,US,32.28725256,-85.18415324,"Russell, Alabama, US",3/15/20,0,118,2020-03-15,0,0,53,"Date: 2020-03-15 
Total: 0 
Daily New:  0 
City: Russell, Alabama, US"
84001115,US,USA,840,1115,St. Clair,Alabama,US,33.71902176,-86.31029372,"St. Clair, Alabama, US",3/15/20,0,888,2020-03-15,0,0,53,"Date: 2020-03-15 
Total: 0 
Daily New:  0 
City: St. Clair, Alabama, US"
84001117,US,USA,840,1117,Shelby,Alabama,US,33.26879845,-86.66232561,"Shelby, Alabama, US",3/15/20,0,4033,2020-03-15,0,0,53,"Date: 2020-03-15 
Total: 0 
Daily New:  0 
City: Shelby, Alabama, US"
84001119,US,USA,840,1119,Sumter,Alabama,US,32.59117397,-88.19916205,"Sumter, Alabama, US",3/15/20,0,432,2020-03-15,0,0,53,"Date: 2020-03-15 
Total: 0 
Daily New:  0 
City: Sumter, Alabama, US"
84001121,US,USA,840,1121,Talladega,Alabama,US,33.37823223,-86.16886178,"Talladega, Alabama, US",3/15/20,0,82,2020-03-15,0,0,53,"Date: 2020-03-15 
Total: 0 
Daily New:  0 
City: Talladega, Alabama, US"
84001123,US,USA,840,1123,Tallapoosa,Alabama,US,32.86698258,-85.79833053,"Tallapoosa, Alabama, US",3/15/20,0,384,2020-03-15,0,0,53,"Date: 2020-03-15 
Total: 0 
Daily New:  0 
City: Tallapoosa, Alabama, US"
84001125,US,USA,840,1125,Tuscaloosa,Alabama,US,33.28726072,-87.52556818,"Tuscaloosa, Alabama, US",3/15/20,2,446,2020-03-15,1,1,53,"Date: 2020-03-15 
Total: 2 
Daily New:  1 
City: Tuscaloosa, Alabama, US"
84001127,US,USA,840,1127,Walker,Alabama,US,33.80270512,-87.30027177,"Walker, Alabama, US",3/15/20,0,552,2020-03-15,0,0,53,"Date: 2020-03-15 
Total: 0 
Daily New:  0 
City: Walker, Alabama, US"
84001129,US,USA,840,1129,Washington,Alabama,US,31.4092794,-88.20689944,"Washington, Alabama, US",3/15/20,0,659,2020-03-15,0,0,53,"Date: 2020-03-15 
Total: 0 
Daily New:  0 
City: Washington, Alabama, US"
84001131,US,USA,840,1131,Wilcox,Alabama,US,31.98773215,-87.30891118,"Wilcox, Alabama, US",3/15/20,0,109,2020-03-15,0,0,53,"Date: 2020-03-15 
Total: 0 
Daily New:  0 
City: Wilcox, Alabama, US"
84001133,US,USA,840,1133,Winston,Alabama,US,34.15030532,-87.37325922,"Winston, Alabama, US",3/15/20,0,92,2020-03-15,0,0,53,"Date: 2020-03-15 
Total: 0 
Daily New:  0 
City: Winston, Alabama, US"
84001001,US,USA,840,1001,Autauga,Alabama,US,32.53952745,-86.64408227,"Autauga, Alabama, US",3/16/20,0,143,2020-03-16,0,0,54,"Date: 2020-03-16 
Total: 0 
Daily New:  0 
City: Autauga, Alabama, US"
84001003,US,USA,840,1003,Baldwin,Alabama,US,30.72774991,-87.72207058,"Baldwin, Alabama, US",3/16/20,1,299,2020-03-16,1,0,54,"Date: 2020-03-16 
Total: 1 
Daily New:  0 
City: Baldwin, Alabama, US"
84001005,US,USA,840,1005,Barbour,Alabama,US,31.868263,-85.3871286,"Barbour, Alabama, US",3/16/20,0,99,2020-03-16,0,0,54,"Date: 2020-03-16 
Total: 0 
Daily New:  0 
City: Barbour, Alabama, US"
84001007,US,USA,840,1007,Bibb,Alabama,US,32.99642064,-87.12511459999997,"Bibb, Alabama, US",3/16/20,0,416,2020-03-16,0,0,54,"Date: 2020-03-16 
Total: 0 
Daily New:  0 
City: Bibb, Alabama, US"
84001009,US,USA,840,1009,Blount,Alabama,US,33.98210918,-86.56790593,"Blount, Alabama, US",3/16/20,0,77,2020-03-16,0,0,54,"Date: 2020-03-16 
Total: 0 
Daily New:  0 
City: Blount, Alabama, US"
84001011,US,USA,840,1011,Bullock,Alabama,US,32.10030533,-85.71265535,"Bullock, Alabama, US",3/16/20,0,65,2020-03-16,0,0,54,"Date: 2020-03-16 
Total: 0 
Daily New:  0 
City: Bullock, Alabama, US"
84001013,US,USA,840,1013,Butler,Alabama,US,31.75300095,-86.68057478,"Butler, Alabama, US",3/16/20,0,699,2020-03-16,0,0,54,"Date: 2020-03-16 
Total: 0 
Daily New:  0 
City: Butler, Alabama, US"
84001015,US,USA,840,1015,Calhoun,Alabama,US,33.77483727,-85.82630386,"Calhoun, Alabama, US",3/16/20,0,327,2020-03-16,0,0,54,"Date: 2020-03-16 
Total: 0 
Daily New:  0 
City: Calhoun, Alabama, US"
84001017,US,USA,840,1017,Chambers,Alabama,US,32.91360079,-85.39072749,"Chambers, Alabama, US",3/16/20,0,332,2020-03-16,0,0,54,"Date: 2020-03-16 
Total: 0 
Daily New:  0 
City: Chambers, Alabama, US"
84001019,US,USA,840,1019,Cherokee,Alabama,US,34.17805983,-85.60638968,"Cherokee, Alabama, US",3/16/20,0,769,2020-03-16,0,0,54,"Date: 2020-03-16 
Total: 0 
Daily New:  0 
City: Cherokee, Alabama, US"
84001021,US,USA,840,1021,Chilton,Alabama,US,32.85044126,-86.7173256,"Chilton, Alabama, US",3/16/20,0,83,2020-03-16,0,0,54,"Date: 2020-03-16 
Total: 0 
Daily New:  0 
City: Chilton, Alabama, US"
84001023,US,USA,840,1023,Choctaw,Alabama,US,32.02227341,-88.26564429999998,"Choctaw, Alabama, US",3/16/20,0,131,2020-03-16,0,0,54,"Date: 2020-03-16 
Total: 0 
Daily New:  0 
City: Choctaw, Alabama, US"
84001025,US,USA,840,1025,Clarke,Alabama,US,31.68099859,-87.83548597,"Clarke, Alabama, US",3/16/20,0,208,2020-03-16,0,0,54,"Date: 2020-03-16 
Total: 0 
Daily New:  0 
City: Clarke, Alabama, US"
84001027,US,USA,840,1027,Clay,Alabama,US,33.26984193,-85.85836077,"Clay, Alabama, US",3/16/20,0,351,2020-03-16,0,0,54,"Date: 2020-03-16 
Total: 0 
Daily New:  0 
City: Clay, Alabama, US"
84001029,US,USA,840,1029,Cleburne,Alabama,US,33.67679204,-85.52005899,"Cleburne, Alabama, US",3/16/20,0,73,2020-03-16,0,0,54,"Date: 2020-03-16 
Total: 0 
Daily New:  0 
City: Cleburne, Alabama, US"
84001031,US,USA,840,1031,Coffee,Alabama,US,31.39932826,-85.98901039,"Coffee, Alabama, US",3/16/20,0,218,2020-03-16,0,0,54,"Date: 2020-03-16 
Total: 0 
Daily New:  0 
City: Coffee, Alabama, US"
84001033,US,USA,840,1033,Colbert,Alabama,US,34.69847452,-87.80168544,"Colbert, Alabama, US",3/16/20,0,111,2020-03-16,0,0,54,"Date: 2020-03-16 
Total: 0 
Daily New:  0 
City: Colbert, Alabama, US"
84001035,US,USA,840,1035,Conecuh,Alabama,US,31.43401703,-86.99320044,"Conecuh, Alabama, US",3/16/20,0,22,2020-03-16,0,0,54,"Date: 2020-03-16 
Total: 0 
Daily New:  0 
City: Conecuh, Alabama, US"
84001037,US,USA,840,1037,Coosa,Alabama,US,32.93690146,-86.24847739,"Coosa, Alabama, US",3/16/20,0,34,2020-03-16,0,0,54,"Date: 2020-03-16 
Total: 0 
Daily New:  0 
City: Coosa, Alabama, US"
84001039,US,USA,840,1039,Covington,Alabama,US,31.2477854,-86.45050893,"Covington, Alabama, US",3/16/20,0,123,2020-03-16,0,0,54,"Date: 2020-03-16 
Total: 0 
Daily New:  0 
City: Covington, Alabama, US"
84001041,US,USA,840,1041,Crenshaw,Alabama,US,31.72941803,-86.31593104,"Crenshaw, Alabama, US",3/16/20,0,53,2020-03-16,0,0,54,"Date: 2020-03-16 
Total: 0 
Daily New:  0 
City: Crenshaw, Alabama, US"
84001043,US,USA,840,1043,Cullman,Alabama,US,34.13020303,-86.86888037,"Cullman, Alabama, US",3/16/20,0,72,2020-03-16,0,0,54,"Date: 2020-03-16 
Total: 0 
Daily New:  0 
City: Cullman, Alabama, US"
84001045,US,USA,840,1045,Dale,Alabama,US,31.43037123,-85.61095742,"Dale, Alabama, US",3/16/20,0,75,2020-03-16,0,0,54,"Date: 2020-03-16 
Total: 0 
Daily New:  0 
City: Dale, Alabama, US"
84001047,US,USA,840,1047,Dallas,Alabama,US,32.32688101,-87.10866709999998,"Dallas, Alabama, US",3/16/20,0,8273,2020-03-16,0,0,54,"Date: 2020-03-16 
Total: 0 
Daily New:  0 
City: Dallas, Alabama, US"
84001049,US,USA,840,1049,DeKalb,Alabama,US,34.45946862,-85.80782906,"DeKalb, Alabama, US",3/16/20,0,3038,2020-03-16,0,0,54,"Date: 2020-03-16 
Total: 0 
Daily New:  0 
City: DeKalb, Alabama, US"
84001051,US,USA,840,1051,Elmore,Alabama,US,32.59785413,-86.14415284,"Elmore, Alabama, US",3/16/20,1,234,2020-03-16,1,0,54,"Date: 2020-03-16 
Total: 1 
Daily New:  0 
City: Elmore, Alabama, US"
84001053,US,USA,840,1053,Escambia,Alabama,US,31.1256789,-87.15918694,"Escambia, Alabama, US",3/16/20,0,734,2020-03-16,0,0,54,"Date: 2020-03-16 
Total: 0 
Daily New:  0 
City: Escambia, Alabama, US"
84001055,US,USA,840,1055,Etowah,Alabama,US,34.04567266,-86.04051873,"Etowah, Alabama, US",3/16/20,0,226,2020-03-16,0,0,54,"Date: 2020-03-16 
Total: 0 
Daily New:  0 
City: Etowah, Alabama, US"
84001057,US,USA,840,1057,Fayette,Alabama,US,33.72076938,-87.73886638,"Fayette, Alabama, US",3/16/20,0,596,2020-03-16,0,0,54,"Date: 2020-03-16 
Total: 0 
Daily New:  0 
City: Fayette, Alabama, US"
